SITE_ID,VISIT_NO,thermocline_depth,buoyancy_frequency
NLA12_MN-147,1.0,3.5,0.0160641962971
NLA12_MN-150,1.0,2.5,0.00618537859151
NLA12_MN-152,1.0,1.64220728087,0.00134448097795
NLA12_MN-153,1.0,3.66727135959,0.0052946350909
NLA12_MN-157,1.0,4.07040968525,0.00798659195034
NLA12_MN-158,1.0,1.4,0.00205829328005
NLA12_MN-160,1.0,2.7300356463,0.0113431875932
NLA12_MN-162,1.0,2.70191857301,0.00803489194415
NLA12_MN-163,1.0,1.98271086509,0.000452119491883
NLA12_MN-167,1.0,0.5,1.08496580406
NLA12_MN-170,1.0,3.90120563876,0.00547066386932
NLA12_MN-171,1.0,0.25,-0.0
NLA12_MN-177,1.0,0.75,0.0025358371807
NLA12_MN-180,1.0,4.58486898897,0.00611884187118
NLA12_MN-181,1.0,0.5,-0.0
NLA12_MN-R01,1.0,7.56547581747,0.00962542530117
NLA12_MN-R12,1.0,1.25,0.000545917328064
NLA12_MN-R13,1.0,2.85198070415,0.0124856510178
NLA12_MN-R14,1.0,2.91120879874,0.00916006307162
NLA12_MO-101,1.0,1.75,0.00175005433232
NLA12_MO-101,2.0,3.05,0.00201162083963
NLA12_MO-102,1.0,5.33180967257,0.00043814064739
NLA12_MO-103,1.0,8.5309786892,0.00464079828434
NLA12_MO-104,1.0,5.54506584282,0.0138716732719
NLA12_MO-105,1.0,5.5,0.000508090653312
NLA12_MO-106,1.0,0.5,0.00336416572849
NLA12_MO-107,1.0,0.712876566477,0.0015884611703
NLA12_MO-108,1.0,4.15,0.0170878243886
NLA12_MO-108,2.0,1.5,0.00026657497574
NLA12_MO-109,1.0,4.44976800107,0.0120304059598
NLA12_MO-110,1.0,4.55883119188,0.0155652008378
NLA12_MO-115,1.0,4.83676554586,0.0126412789155
NLA12_MO-117,1.0,3.87410463242,0.00993528217879
NLA12_MO-119,1.0,2.5,0.00568050120974
NLA12_MO-120,1.0,2.5,0.0129460830479
NLA12_MO-122,1.0,1.60143662678,0.00563822570584
NLA12_MO-123,1.0,2.5,0.00573719554211
NLA12_MO-126,1.0,1.25,0.00261980197261
NLA12_MO-R01,1.0,6.75807733028,0.00912731336776
NLA12_MO-R02,1.0,3.4,0.00183395237684
NLA12_MS-101,1.0,0.5,0.00025068253255
NLA12_MS-101,2.0,0.5,0.00168832596388
NLA12_MS-102,1.0,2.73329832839,0.0150506414506
NLA12_MS-103,1.0,1.63032025093,0.00945709013226
NLA12_MS-104,1.0,0.5,0.00200635206412
NLA12_MS-105,1.0,2.44953088871,0.00259602131912
NLA12_MS-106,1.0,,
NLA12_MS-107,1.0,1.14171525681,0.000621541267266
NLA12_MS-112,1.0,1.5,0.00632219043327
NLA12_MS-113,1.0,6.25,0.0109868916299
NLA12_MS-116,1.0,,
NLA12_MS-116,2.0,5.06851753811,0.0124586062834
NLA12_MS-119,1.0,3.080289175,0.0100052959572
NLA12_MS-125,1.0,0.25,0.0128247028735
NLA12_MS-126,1.0,0.5,0.0085367841162
NLA12_MS-128,1.0,4.58192872123,0.00630338938803
NLA12_MS-R03,1.0,3.30456903261,0.00962134106525
NLA12_MT-102,1.0,5.74826123577,0.00689267242264
NLA12_MT-102,2.0,6.72327586634,0.00508203266094
NLA12_MT-103,1.0,0.870782540084,0.00239565109562
NLA12_MT-104,1.0,0.5,0.000772092742219
NLA12_MT-105,1.0,6.97744040754,0.00198883530003
NLA12_MT-106,1.0,6.50187809087,0.00336419081187
NLA12_MT-107,1.0,1.11285625791,0.00608346638493
NLA12_MT-108,1.0,2.2315722125,0.00836115408872
NLA12_MT-109,1.0,0.75,0.000267304838875
NLA12_MT-110,1.0,3.18152567257,0.00554223331512
NLA12_MT-111,1.0,14.5077791031,0.00700073714363
NLA12_MT-113,1.0,4.37317882782,0.000593200489846
NLA12_MT-118,1.0,0.25,3.47520496982e-05
NLA12_MT-119,1.0,0.25,0.000364108759534
NLA12_MT-120,1.0,2.32195111629,0.000861112324309
NLA12_MT-124,1.0,11.3140425937,0.0019255786252
NLA12_MT-126,1.0,0.25,0.000215534836237
NLA12_MT-135,1.0,1.48252252709,0.0017167006428
NLA12_MT-136,1.0,14.521996818,0.00113063700673
NLA12_MT-138,1.0,3.1,0.00379231049578
NLA12_MT-140,1.0,4.23439868321,0.0116591470228
NLA12_MT-142,1.0,0.25,-0.0
NLA12_MT-143,1.0,3.2701781336,0.00695897670812
NLA12_MT-144,1.0,0.8,0.000366270610725
NLA12_MT-151,1.0,0.25,0.00186032498811
NLA12_MT-152,1.0,4.68154762002,0.00297930666074
NLA12_MT-154,1.0,0.75,0.000420900061737
NLA12_MT-156,1.0,7.55557916989,0.00189446148024
NLA12_MT-160,1.0,0.5,0.0011758634275
NLA12_MT-161,1.0,3.5,0.000194873521383
NLA12_MT-162,1.0,10.4880164127,0.00215168037079
NLA12_MT-164,1.0,7.56636763052,0.0114183828777
NLA12_MT-164,2.0,9.56232447278,0.00725132355067
NLA12_MT-177,1.0,0.25,-0.0
NLA12_NC-101,1.0,4.39129215372,0.0048615621854
NLA12_NC-101,2.0,17.0742820223,0.00347309079906
NLA12_NC-103,1.0,3.68797572555,0.00573829334478
NLA12_NC-104,1.0,1.1,0.00577211290743
NLA12_NC-105,1.0,3.5,0.00751611750239
NLA12_NC-107,1.0,0.5,0.00927689336078
NLA12_NC-108,1.0,2.54432434647,0.00450619521371
NLA12_NC-109,1.0,4.64095742117,0.00804539072147
NLA12_NC-114,1.0,0.5,0.00154120528921
NLA12_NC-115,1.0,0.5,0.00541615557807
NLA12_NC-116,1.0,2.2,0.00231980145247
NLA12_NC-116,2.0,2.15,0.00176186510006
NLA12_NC-124,1.0,2.92419524683,0.0116859202251
NLA12_NC-127,1.0,4.53155268819,0.0119115052378
NLA12_NC-134,1.0,3.4,0.000347963047718
NLA12_ND-101,1.0,0.5,-0.0
NLA12_ND-101,2.0,3.25,0.00356339521869
NLA12_ND-102,1.0,3.1,0.000446543397135
NLA12_ND-103,1.0,2.3,0.000395561070758
NLA12_ND-104,1.0,5.5,0.00357301887784
NLA12_ND-105,1.0,0.5,0.000860648628327
NLA12_ND-106,1.0,0.5,-0.0
NLA12_ND-107,1.0,1.65,0.00239278516548
NLA12_ND-108,1.0,0.25,-0.0
NLA12_ND-109,1.0,2.5,0.000254511778736
NLA12_ND-110,1.0,0.75,0.000333338581131
NLA12_ND-112,1.0,5.25,0.000111301311621
NLA12_ND-113,1.0,1.75,0.00810904760518
NLA12_ND-114,1.0,0.25,-0.0
NLA12_ND-115,1.0,2.70513170383,0.0023556945831
NLA12_ND-115,2.0,5.78995359276,0.00345517173246
NLA12_ND-118,1.0,3.5,0.00068697830399
NLA12_ND-119,1.0,1.27272727273,4.33597984118e-05
NLA12_ND-126,1.0,0.25,-0.0
NLA12_ND-129,1.0,1.25,0.000437130414466
NLA12_ND-131,1.0,13.4487146913,0.00217245327438
NLA12_ND-134,1.0,3.46352227381,0.00513510139097
NLA12_ND-139,1.0,0.5,-0.0
NLA12_ND-145,1.0,2.25,0.000435115751591
NLA12_ND-146,1.0,1.06342276619,0.000445576119282
NLA12_ND-149,1.0,3.4,0.00031813972342
NLA12_ND-151,1.0,1.66665592188,0.00036950462107
NLA12_ND-155,1.0,0.25,-0.0
NLA12_ND-156,1.0,4.1,0.000926454729096
NLA12_ND-160,1.0,2.3,0.00041474904508
NLA12_ND-162,1.0,1.32564517624,0.00077667536956
NLA12_ND-163,1.0,0.25,-0.0
NLA12_ND-164,1.0,1.6,0.000254511778736
NLA12_ND-167,1.0,3.25,0.000439141096321
NLA12_ND-172,1.0,1.66485769191,0.000171494012696
NLA12_ND-173,1.0,1.25,3.89638269451e-05
NLA12_ND-178,1.0,4.46170290181,0.00258765181117
NLA12_ND-186,1.0,0.75,0.00151234333299
NLA12_ND-187,1.0,10.1,0.00178253872086
NLA12_ND-190,1.0,0.55,0.00231482706761
NLA12_ND-193,1.0,,
NLA12_ND-194,1.0,2.1,0.0104904585019
NLA12_ND-196,1.0,2.41176470588,0.000245040120287
NLA12_ND-198,1.0,0.25,-0.0
NLA12_ND-199,1.0,1.6,0.00124979090837
NLA12_ND-202,1.0,1.25,0.00978362486354
NLA12_ND-R17,1.0,22.469177563,0.00487665819194
NLA12_ND-R18,1.0,4.99168174045,0.000140306013576
NLA12_NE-101,1.0,8.23229830651,0.00205497869122
NLA12_NE-101,2.0,,
NLA12_NE-102,1.0,0.6875,0.000773162446611
NLA12_NE-103,1.0,1.16436192437,0.0015884611703
NLA12_NE-104,1.0,2.1,0.00264279765009
NLA12_NE-105,1.0,0.25,-0.0
NLA12_NE-106,1.0,1.1856562937,0.00346335541942
NLA12_NE-107,1.0,0.55,0.0166145156006
NLA12_NE-108,1.0,1.05,0.00187435724162
NLA12_NE-109,1.0,4.19714557222,0.000777571374275
NLA12_NE-110,1.0,0.25,0.00393596148066
NLA12_NE-111,1.0,0.25,-0.0
NLA12_NE-112,1.0,0.25,-0.0
NLA12_NE-113,1.0,0.662474999485,0.000781609030101
NLA12_NE-114,1.0,8.48942610396,0.00130526915615
NLA12_NE-121,1.0,0.25,0.00818989343152
NLA12_NE-125,1.0,0.25,-0.0
NLA12_NE-127,1.0,0.25,-0.0
NLA12_NE-129,1.0,0.760069456411,0.0035578022751
NLA12_NE-129,2.0,0.685126943374,0.00293489597452
NLA12_NE-133,1.0,0.6,0.00132828370818
NLA12_NE-135,1.0,0.25,0.00102086545743
NLA12_NE-149,1.0,0.25,0.000232460242876
NLA12_NE-154,1.0,0.25,-0.0
NLA12_NE-156,1.0,0.25,-0.0
NLA12_NE-157,1.0,7.52740756667,0.00992477047552
NLA12_NE-158,1.0,0.25,0.000484329435631
NLA12_NE-160,1.0,6.5,0.00146604986083
NLA12_NE-166,1.0,,
NLA12_NE-170,1.0,0.5,0.00666835798332
NLA12_NH-101,1.0,0.52,0.0052227724142
NLA12_NH-101,2.0,3.28171607513,0.00909443543273
NLA12_NH-102,1.0,2.265,0.00573452380369
NLA12_NH-103,1.0,0.52,0.0052227724142
NLA12_NH-104,1.0,3.67327859961,0.00521474970571
NLA12_NH-105,1.0,0.25,-0.0
NLA12_NH-107,1.0,0.575564710712,0.00176556338062
NLA12_NH-108,1.0,1.71717813046,0.0093537939565
NLA12_NH-109,1.0,5.69242534316,0.0138207632875
NLA12_NH-111,1.0,3.58506672524,0.00884163029506
NLA12_NH-112,1.0,2.38533023097,0.00812722251778
NLA12_NH-112,2.0,3.245,0.00920878307573
NLA12_NH-115,1.0,3.34,0.00515634794271
NLA12_NH-R04,1.0,3.59853379625,0.00549326198714
NLA12_NJ-101,1.0,1.7073466257,0.00228776586822
NLA12_NJ-101,2.0,2.15,0.000704905200518
NLA12_NJ-102,1.0,1.23195953664,0.0092202525327
NLA12_NJ-103,1.0,,
NLA12_NJ-104,1.0,2.26724203453,0.0107272687891
NLA12_NJ-105,1.0,0.25,0.00098232394313
NLA12_NJ-106,1.0,3.45,0.00685289993478
NLA12_NJ-107,1.0,2.2,0.000301321020508
NLA12_NJ-108,1.0,1.12838814168,0.000728664941748
NLA12_NJ-118,1.0,2.55032270587,0.0147150177431
NLA12_NJ-119,1.0,2.12916589334,0.00110810527481
NLA12_NJ-131,1.0,0.25,0.00153096816063
NLA12_NJ-131,2.0,0.25,-0.0
NLA12_NJ-R01,1.0,0.5,0.00303317558392
NLA12_NM-104,1.0,2.7125525719,0.00440821561513
NLA12_NM-104,2.0,12.5,0.00110201517062
NLA12_NM-105,1.0,0.25,0.000149635526515
NLA12_NM-117,1.0,4.40971171446,0.00109882174625
NLA12_NM-117,2.0,6.37515819073,0.00280684777711
NLA12_NM-129,1.0,9.35882368781,0.001679590226
NLA12_NM-132,1.0,2.5,0.00044891413978
NLA12_NM-133,1.0,0.25,0.00234784448425
NLA12_NM-134,1.0,12.6020074536,0.00369086455912
NLA12_NM-138,1.0,5.56815839261,0.00356518875952
NLA12_NM-150,1.0,0.25,0.00298674906664
NLA12_NM-152,1.0,0.25,-0.00017331984358
NLA12_NM-160,1.0,0.5,0.00177345488405
NLA12_NM-161,1.0,0.537800521791,0.000134493917409
NLA12_NM-162,1.0,5.15,0.000698088116389
NLA12_NV-101,1.0,0.25,0.00712592201133
NLA12_NV-101,2.0,0.25,-0.0
NLA12_NV-102,1.0,0.25,-0.0
NLA12_NV-103,1.0,0.25,0.00154605646928
NLA12_NV-104,1.0,5.35,0.00310095431576
NLA12_NV-105,1.0,0.5,0.00446261645133
NLA12_NV-106,1.0,0.6,0.00621991708013
NLA12_NV-109,1.0,0.75,0.00106625684232
NLA12_NV-119,1.0,1.61466422211,0.00458507424288
NLA12_NV-119,2.0,0.25,0.00972666900596
NLA12_NV-127,1.0,1.6,0.00238511003656
NLA12_NV-137,1.0,3.6178659541,0.00518926056466
NLA12_NV-141,1.0,0.825205614925,0.00128716715965
NLA12_NV-144,1.0,0.25,-0.0
NLA12_NV-167,1.0,0.75,0.00143476148864
NLA12_NV-177,1.0,2.65193196077,0.00372360830326
NLA12_NV-193,1.0,3.2,0.00331470593671
NLA12_NV-R01,1.0,3.5,6.33811159041e-05
NLA12_NY-0101,1.0,10.500125279,0.00859756220087
NLA12_NY-0101,2.0,12.7229826203,0.00495951959783
NLA12_NY-0102,1.0,2.35,0.0013235345087
NLA12_NY-0103,1.0,7.05,0.00411945238606
NLA12_NY-0104,1.0,1.75,0.00348670238742
NLA12_NY-0104,2.0,0.25,0.00145302061177
NLA12_NY-0106,1.0,4.24144139116,0.00848435241683
NLA12_NY-0108,1.0,0.754982336971,0.0060070962649
NLA12_NY-0109,1.0,1.45352010743,0.013544158969
NLA12_NY-0110,1.0,4.05,0.0238808490995
NLA12_NY-0111,1.0,3.42874881601,0.0117429695
NLA12_NY-0112,1.0,3.25,0.000760425412148
NLA12_NY-R02,1.0,4.6080354375,0.0141528302675
NLA12_NY-R03,1.0,3.61246813738,0.0105345355227
NLA12_NY-R04,1.0,0.5,-0.0115056187754
NLA12_NY-R06,1.0,3.5,0.0102637627354
NLA12_NY-R07,1.0,0.4,0.00531164419011
NLA12_NY-R08,1.0,1.99653583923,0.00113673581399
NLA12_NY-R11,1.0,5.86816977406,0.00996796841331
NLA12_OH-101,1.0,2.35,0.000709650605292
NLA12_OH-101,2.0,0.55,-0.0
NLA12_OH-102,1.0,0.3,0.00101109531325
NLA12_OH-103,1.0,4.39768117153,0.00798661156485
NLA12_OH-104,1.0,0.5,0.00204401020077
NLA12_OH-105,1.0,0.3,-0.0
NLA12_OH-106,1.0,4.62750511713,0.0117361934755
NLA12_OH-107,1.0,0.25,0.00204625663749
NLA12_OH-112,1.0,6.26808719438,0.00904786399215
NLA12_OH-113,1.0,0.53970906302,0.000544466021288
NLA12_OH-115,1.0,5.74991124877,0.00990087351818
NLA12_OH-118,1.0,4.25,0.00268419817939
NLA12_OH-118,2.0,0.3,0.000299087955662
NLA12_OH-122,1.0,3.2,0.00575955615166
NLA12_OH-127,1.0,4.02979407689,0.0112014947438
NLA12_OH-134,1.0,0.3,0.00481325460745
NLA12_OH-136,1.0,0.25,0.00523349266401
NLA12_OH-137,1.0,4.45647826338,0.0125064174026
NLA12_OH-R02,1.0,4.03414787993,0.00992816921229
NLA12_OH-R03,1.0,2.61092150144,0.00288891380915
NLA12_OK-101,1.0,3.70780124741,0.00174749423635
NLA12_OK-101,2.0,4.67561652318,-10.4328846582
NLA12_OK-102,1.0,4.25,0.00152146972831
NLA12_OK-103,1.0,8.70258833664,0.00185972599664
NLA12_OK-104,1.0,9.8177761882,0.0087340611777
NLA12_OK-105,1.0,0.25,-0.0
NLA12_OK-106,1.0,1.3326159811,0.000276572563279
NLA12_OK-107,1.0,1.99389669845,0.000286387644844
NLA12_OK-108,1.0,4.53852703863,0.00412512060552
NLA12_OK-109,1.0,0.5,-0.0
NLA12_OK-117,1.0,0.25,-0.0
NLA12_OK-118,1.0,1.25,0.00135934539802
NLA12_OK-119,1.0,7.25,0.0107263687604
NLA12_OK-120,1.0,4.20850602277,0.0106702399205
NLA12_OK-121,1.0,0.25,0.00418042318882
NLA12_OK-122,1.0,1.35,0.000637359978034
NLA12_OK-132,1.0,1.25,0.00637917352241
NLA12_OK-133,1.0,0.25,0.00224662405799
NLA12_OK-134,1.0,3.2,0.000686921641233
NLA12_OK-135,1.0,5.25,0.00303738938934
NLA12_OK-285,1.0,4.25,0.00758930639805
NLA12_OK-286,1.0,0.25,-7.70970014031e-05
NLA12_OK-288,1.0,3.25,0.016459866151
NLA12_OK-291,1.0,0.86049550368,0.00158864940869
NLA12_OK-292,1.0,0.6695,0.00210516610276
NLA12_OK-293,1.0,0.2495,0.0162154433622
NLA12_OK-296,1.0,0.65,0.000995430716283
NLA12_OK-299,1.0,4.42276006394,0.0134213492984
NLA12_OK-299,2.0,5.27956543384,0.00997516346351
NLA12_OK-302,1.0,4.5,0.0116292077897
NLA12_OK-306,1.0,2.4,0.00106120554959
NLA12_OK-311,1.0,3.82054101686,0.0127861501224
NLA12_OK-R01,1.0,5.50280145814,0.00933446203011
NLA12_OK-R09,1.0,2.69380440851,0.0016682372544
NLA12_OR-101,1.0,0.25,0.00253142447647
NLA12_OR-102,1.0,0.75,0.000431074408028
NLA12_OR-103,1.0,0.75,0.000739015039605
NLA12_OR-103,2.0,1.46643608242,0.000472099221804
NLA12_OR-104,1.0,0.305,0.0145774582222
NLA12_OR-105,1.0,11.2694663687,0.00318880441944
NLA12_OR-106,1.0,0.75,0.00255561001172
NLA12_OR-107,1.0,,
NLA12_OR-109,1.0,8.45280932387,0.0033103504791
NLA12_OR-110,1.0,3.79235615847,0.00652072933801
NLA12_OR-111,1.0,0.3,0.000325424290872
NLA12_OR-112,1.0,2.31618777599,0.00165465310831
NLA12_OR-113,1.0,5.5197935462,0.00659548149766
NLA12_OR-121,1.0,4.32634073034,0.0100412662973
NLA12_OR-121,2.0,0.95253681215,0.00135959138409
NLA12_OR-123,1.0,1.46902148455,0.000648060473135
NLA12_OR-126,1.0,6.9618727812,0.00449240479765
NLA12_OR-128,1.0,12.6286390888,0.00254358058487
NLA12_OR-129,1.0,5.58485850669,0.00710469755932
NLA12_OR-131,1.0,0.315,0.00755404766246
NLA12_OR-133,1.0,1.71172260896,0.00200676623929
NLA12_OR-144,1.0,0.75,0.00147522554661
NLA12_OR-145,1.0,0.503371047833,0.0102344686656
NLA12_OR-154,1.0,5.56402581698,0.0012963125011
NLA12_OR-155,1.0,4.67998606262,0.0054257090513
NLA12_OR-158,1.0,0.75,0.0136595962385
NLA12_OR-160,1.0,0.75,0.00110387239093
NLA12_OR-163,1.0,0.75,0.00172742374961
NLA12_OR-167,1.0,3.20490014909,0.000496661468605
NLA12_OR-169,1.0,5.58729475019,0.00714613882565
NLA12_OR-173,1.0,3.42857142857,0.000131993789162
NLA12_PA-101,1.0,3.66943838552,0.0048409236793
NLA12_PA-101,2.0,7.75942211883,0.007633140516
NLA12_PA-102,1.0,3.38251838338,0.00722317899921
NLA12_PA-103,1.0,4.60669754711,0.00939100619486
NLA12_PA-105,1.0,3.42165670242,0.0135970377345
NLA12_PA-106,1.0,9.45011704488,0.00405452380259
NLA12_PA-107,1.0,2.14642241201,0.00179889687454
NLA12_PA-108,1.0,6.20629991934,0.0155532675624
NLA12_PA-108,2.0,6.45,0.00541333336759
NLA12_PA-109,1.0,,
NLA12_PA-110,1.0,0.749123515569,0.00157184568762
NLA12_PA-111,1.0,5.25,0.00839786876392
NLA12_PA-113,1.0,7.36859129693,0.00875295254214
NLA12_PA-114,1.0,4.94310431472,0.0101907692926
NLA12_PA-115,1.0,,
NLA12_PA-117,1.0,0.736842105263,0.000518368315093
NLA12_PA-118,1.0,3.71443395351,0.00126272313989
NLA12_PA-119,1.0,9.3811110689,0.00818685685096
NLA12_PA-R10,1.0,4.24515718839,0.00419119009399
NLA12_PA-R11,1.0,5.87974906708,0.00820466063271
NLA12_RI-102,1.0,0.25,2.56883045764
NLA12_RI-102,2.0,0.25,-0.000249794240152
NLA12_RI-103,1.0,2.90056422855,0.00887591664056
NLA12_RI-104,1.0,0.25,0.000236362745035
NLA12_RI-108,1.0,1.23172611501,0.0128075240431
NLA12_RI-110,1.0,1.24004705458,0.0199065422642
NLA12_RI-111,1.0,2.71896782129,0.00839986108684
NLA12_RI-111,2.0,2.74749466434,0.00892392383527
NLA12_RI-112,1.0,0.25,0.00990955438896
NLA12_RI-113,1.0,1.55,0.0216056227821
NLA12_SC-102,1.0,1.12661742593,0.0110521456156
NLA12_SC-103,1.0,5.60391728692,0.0054257090513
NLA12_SC-103,2.0,11.6563959205,0.00659575158554
NLA12_SC-104,1.0,1.2,0.0580755716428
NLA12_SC-104,2.0,0.25,0.00672833145699
NLA12_SC-105,1.0,1.70882656018,0.0153572964815
NLA12_SC-106,1.0,3.41326019683,0.00467433880225
NLA12_SC-108,1.0,1.75,0.0103368109007
NLA12_SC-112,1.0,,
NLA12_SC-112,2.0,2.4,0.00630694966841
NLA12_SC-118,1.0,1.46765539009,0.00412678637034
NLA12_SC-127,1.0,0.879199243888,0.000607587141468
NLA12_SD-101,1.0,19.6956707862,0.00100288189994
NLA12_SD-101,2.0,20.9674467328,0.00307500363038
NLA12_SD-102,1.0,4.45,0.000671166181945
NLA12_SD-103,1.0,0.5,-0.0
NLA12_SD-104,1.0,3.54095707207,0.0047468620012
NLA12_SD-105,1.0,3.4,0.000315788907855
NLA12_SD-106,1.0,5.99087072733,0.000436127930183
NLA12_SD-107,1.0,4.72048687384,0.00688056035485
NLA12_SD-108,1.0,0.5,-0.0
NLA12_SD-109,1.0,1.04176785505,0.00162181561701
NLA12_SD-110,1.0,6.5,0.000896306647308
NLA12_SD-111,1.0,0.5,-0.0
NLA12_SD-114,1.0,0.55,0.000587839818275
NLA12_SD-115,1.0,0.2,0.001453516901
NLA12_SD-115,2.0,0.26,-0.0
NLA12_SD-119,1.0,,
NLA12_SD-122,1.0,1.1,0.00104200381267
NLA12_SD-124,1.0,1.3,0.00123887495695
NLA12_SD-126,1.0,1.55,0.00469889391719
NLA12_SD-130,1.0,,
NLA12_SD-131,1.0,0.55,0.00179337866795
NLA12_SD-132,1.0,0.785726131689,0.000147166164276
NLA12_SD-133,1.0,0.5,0.000267491626144
NLA12_SD-134,1.0,1.5,0.000997328271865
NLA12_SD-137,1.0,0.5,0.00022951649594
NLA12_SD-138,1.0,4.4,0.00209036905611
NLA12_SD-140,1.0,0.5,-0.0
NLA12_SD-141,1.0,2.0,-0.0
NLA12_SD-143,1.0,1.67166159566,8.48512106647e-05
NLA12_SD-146,1.0,0.25,-0.0
NLA12_SD-147,1.0,1.6,0.000237336642455
NLA12_SD-150,1.0,,
NLA12_SD-154,1.0,1.03933220306,0.00128415067791
NLA12_SD-157,1.0,3.75,0.000131349400812
NLA12_SD-158,1.0,1.53207906212,0.00277498640427
NLA12_SD-162,1.0,0.5,0.00442030255584
NLA12_SD-165,1.0,2.35,0.00345290514007
NLA12_SD-166,1.0,0.5,0.000214523844843
NLA12_SD-168,1.0,4.1,0.0441488338057
NLA12_SD-170,1.0,0.75,0.000427016915035
NLA12_SD-172,1.0,0.5,1.99699833168e-05
NLA12_SD-182,1.0,1.91472007964,0.00322797107105
NLA12_SD-183,1.0,2.5,0.000264736916722
NLA12_SD-189,1.0,0.5,-0.0
NLA12_SD-198,1.0,0.55,-0.0
NLA12_SD-212,1.0,2.49339458722,0.000943546967447
NLA12_TN-101,1.0,1.20937227826,0.00916673484353
NLA12_TN-101,2.0,3.15,0.00223975101534
NLA12_TN-103,1.0,0.5,0.0019527951967
NLA12_TN-104,1.0,10.5098035303,0.00460057212572
NLA12_TN-106,1.0,1.40086501002,0.000778129511206
NLA12_TN-108,1.0,2.33499187628,0.0134257770258
NLA12_TN-108,2.0,0.5,0.00109076267779
NLA12_TN-113,1.0,3.2504383985,0.0107896328899
NLA12_TN-114,1.0,1.05,0.0865567328294
NLA12_TN-114,2.0,0.25,0.000698649730823
NLA12_TN-119,1.0,4.2456351734,0.00799254698809
NLA12_TN-122,1.0,2.05,0.00208016108437
NLA12_TN-R01,1.0,13.5724640068,0.00939100619486
NLA12_TX-101,1.0,0.25,0.0186434351052
NLA12_TX-101,2.0,0.25,0.000523935651011
NLA12_TX-103,1.0,4.98140050311,0.00104234875699
NLA12_TX-104,1.0,0.15,-0.0
NLA12_TX-105,1.0,4.27297343453,0.00459003616321
NLA12_TX-107,1.0,2.45,0.00130218586061
NLA12_TX-109,1.0,1.33286758221,0.00121347824252
NLA12_TX-110,1.0,2.6910579304,0.00555940342743
NLA12_TX-111,1.0,4.15,0.00181672534147
NLA12_TX-112,1.0,1.49844451441,0.00056567816768
NLA12_TX-113,1.0,3.98632478403,0.00152761076784
NLA12_TX-114,1.0,2.5,0.000296897015991
NLA12_TX-116,1.0,2.5,0.00121715333449
NLA12_TX-117,1.0,2.75,0.00499497552768
NLA12_TX-117,2.0,1.25,0.0017236746821
NLA12_TX-118,1.0,0.25,0.000602434788529
NLA12_TX-121,1.0,9.25,0.00451869573723
NLA12_TX-124,1.0,0.5,0.00174266303776
NLA12_TX-128,1.0,6.32880360444,0.0167464104575
NLA12_TX-129,1.0,2.65,0.000867045595556
NLA12_TX-135,1.0,0.75,0.00540698993956
NLA12_TX-136,1.0,0.65,0.00281063617619
NLA12_TX-137,1.0,7.71652092382,0.0118289576637
NLA12_TX-141,1.0,4.25841342388,0.0128727242613
NLA12_TX-144,1.0,4.15,0.0043044157188
NLA12_TX-148,1.0,1.75,0.00859298288133
NLA12_TX-152,1.0,0.6,0.00577211290743
NLA12_TX-157,1.0,0.25,0.017089105882
NLA12_TX-158,1.0,0.25,-0.0
NLA12_TX-159,1.0,1.48044727428,0.00279281542585
NLA12_TX-160,1.0,0.619794664301,0.00289928946123
NLA12_TX-161,1.0,0.65,0.00176800275829
NLA12_TX-165,1.0,9.3707839133,0.00460057212572
NLA12_TX-169,1.0,1.4,0.000298629214885
NLA12_TX-170,1.0,0.25,-0.0
NLA12_TX-176,1.0,0.25,0.0192661947992
NLA12_TX-182,1.0,3.45,0.00218615649992
NLA12_TX-187,1.0,1.35,0.0137655166922
NLA12_TX-190,1.0,1.16284696803,0.00384807527162
NLA12_TX-195,1.0,0.25,0.00179701187783
NLA12_TX-196,1.0,2.2,0.00066643743935
NLA12_TX-199,1.0,0.25,-0.000289029702435
NLA12_TX-201,1.0,1.05,0.00285502675157
NLA12_TX-202,1.0,2.15,0.00275678609005
NLA12_TX-205,1.0,0.75,0.0968169869652
NLA12_TX-218,1.0,0.5,0.000684220770805
NLA12_TX-232,1.0,4.52143510177,0.016700824094
NLA12_TX-234,1.0,3.5,0.000726510305883
NLA12_TX-235,1.0,0.749760553806,0.000493896512158
NLA12_TX-R02,1.0,11.4558183154,0.0076504256876
NLA12_TX-R08,1.0,2.45945945946,0.000539559768564
NLA12_TX-R09,1.0,5.45137474659,0.00122046900817
NLA12_UT-101,1.0,1.25,4.74067166731e-05
NLA12_UT-101,2.0,0.747674128592,0.000704272947008
NLA12_UT-102,1.0,19.7233087495,0.000647966256956
NLA12_UT-103,1.0,6.48283426059,0.00124330922951
NLA12_UT-104,1.0,5.18542990484,0.00184319503643
NLA12_UT-105,1.0,8.54978036208,0.00172171717865
NLA12_UT-108,1.0,0.5,7.78002457636e-05
NLA12_UT-109,1.0,2.25,0.0020625038398
NLA12_UT-110,1.0,1.20367115914,0.00362481267528
NLA12_UT-110,2.0,1.85771207507,0.00128953728266
NLA12_UT-112,1.0,1.2,0.000444267634033
NLA12_UT-118,1.0,3.36943655743,0.000817008167331
NLA12_UT-122,1.0,5.59270106127,0.00254329804426
NLA12_UT-125,1.0,5.4,0.000603969619538
NLA12_UT-126,1.0,2.19787088429,0.00197990840217
